county,results_precinct_id,geo_precinct_id,match_method
MECKLENBURG,59,059,leading_zero
MECKLENBURG,6,006,leading_zero
MECKLENBURG,60,060,leading_zero
MECKLENBURG,61,061,leading_zero
MECKLENBURG,62,062,leading_zero
MECKLENBURG,63,063,leading_zero
MECKLENBURG,64,064,leading_zero
MECKLENBURG,65,065,leading_zero
MECKLENBURG,66,066,leading_zero
MECKLENBURG,67,067,leading_zero
MECKLENBURG,68,068,leading_zero
MECKLENBURG,69,069,leading_zero
MECKLENBURG,7,007,leading_zero
MECKLENBURG,70,070,leading_zero
MECKLENBURG,71,071,leading_zero
MECKLENBURG,72,072,leading_zero
MECKLENBURG,73,073,leading_zero
MECKLENBURG,74,074,leading_zero
MECKLENBURG,75,075,leading_zero
MECKLENBURG,76,076,leading_zero
MECKLENBURG,77,077,leading_zero
MECKLENBURG,78.1,078.1,decimal_leading_zero
MECKLENBURG,79,079,leading_zero
MECKLENBURG,8,008,leading_zero
MECKLENBURG,80,080,leading_zero
MECKLENBURG,81,081,leading_zero
MECKLENBURG,82,082,leading_zero
MECKLENBURG,83,083,leading_zero
MECKLENBURG,84,084,leading_zero
MECKLENBURG,85,085,leading_zero
MECKLENBURG,86,086,leading_zero
MECKLENBURG,87,087,leading_zero
MECKLENBURG,88,088,leading_zero
MECKLENBURG,89,089,leading_zero
MECKLENBURG,9,009,leading_zero
MECKLENBURG,90,090,leading_zero
MECKLENBURG,91,091,leading_zero
MECKLENBURG,92,092,leading_zero
MECKLENBURG,93,093,leading_zero
MECKLENBURG,94,094,leading_zero
MECKLENBURG,95,095,leading_zero
MECKLENBURG,96,096,leading_zero
MECKLENBURG,97,097,leading_zero
MECKLENBURG,98,098,leading_zero
MECKLENBURG,99,099,leading_zero
MITCHELL,01-A,01-A,exact
MITCHELL,2,02,leading_zero
MITCHELL,3,03,leading_zero
MITCHELL,4,04,leading_zero
MITCHELL,5,05,leading_zero
MITCHELL,6,06,leading_zero
MITCHELL,7,07,leading_zero
MITCHELL,9,09,leading_zero
MONTGOMERY,BIS,BIS,exact
MONTGOMERY,CAN,CAN,exact
MONTGOMERY,CHE,CHE,exact
MONTGOMERY,ELD,ELD,exact
MONTGOMERY,LIT,LIT,exact
MONTGOMERY,MTG,MTG,exact
MONTGOMERY,OPH,OPH,exact
MONTGOMERY,PEE,PEE,exact
MONTGOMERY,ROC,ROC,exact
MONTGOMERY,STA,STA,exact
MONTGOMERY,T1,T1,exact
MONTGOMERY,T2,T2,exact
MONTGOMERY,UWH,UWH,exact
MONTGOMERY,WAD,WAD,exact
MOORE,BEN,BEN,exact
MOORE,CAM,CAM,exact
MOORE,CAR,CAR,exact
MOORE,DHR,DHR,exact
MOORE,EAB,EAB,exact
MOORE,EKWD,EKWD,exact
MOORE,EUR-WP,EUR-WP,exact
MOORE,EWD,EWD,exact
MOORE,LTR,LTR,exact
MOORE,NSP,NSP,exact
MOORE,PBF,PBF,exact
MOORE,PDN,PDN,exact
MOORE,PHA1,PHA1,exact
MOORE,PHA2,PHA2,exact
MOORE,PHB1A,PHB1A,exact
MOORE,PHB2,PHB2,exact
MOORE,PHC,PHC,exact
MOORE,RBN,RBN,exact
MOORE,SLS,SLS,exact
MOORE,SSP,SSP,exact
MOORE,TLT,TLT,exact
MOORE,VSS,VSS,exact
MOORE,WAB,WAB,exact
MOORE,WEM,WEM,exact
MOORE,WKWD1,WKWD1,exact
MOORE,WND,WND,exact
NASH,P01A,P01A,exact
NASH,P02A,P02A,exact
NASH,P03A,P03A,exact
NASH,P04A,P04A,exact
NASH,P05A,P05A,exact
NASH,P06A,P06A,exact
NASH,P07A,P07A,exact
NASH,P08A,P08A,exact
NASH,P09A,P09A,exact
NASH,P10A,P10A,exact
NASH,P11A,P11A,exact
NASH,P12A,P12A,exact
NASH,P13A,P13A,exact
NASH,P14A,P14A,exact
NASH,P15A,P15A,exact
NASH,P16A,P16A,exact
NASH,P17A,P17A,exact
NASH,P18A,P18A,exact
NASH,P19A,P19A,exact
NASH,P20A,P20A,exact
NASH,P21A,P21A,exact
NASH,P22A,P22A,exact
NASH,P23A,P23A,exact
NASH,P24A,P24A,exact
NEW HANOVER,CF01,CF01,exact
NEW HANOVER,CF02,CF02,exact
NEW HANOVER,CF05,CF05,exact
NEW HANOVER,CF06,CF06,exact
NEW HANOVER,FP03,FP03,exact
NEW HANOVER,FP04,FP04,exact
NEW HANOVER,FP06,FP06,exact
NEW HANOVER,FP07,FP07,exact
NEW HANOVER,FP08,FP08,exact
NEW HANOVER,H01,H01,exact
NEW HANOVER,H02,H02,exact
NEW HANOVER,H04,H04,exact
NEW HANOVER,H05,H05,exact
NEW HANOVER,H06,H06,exact
NEW HANOVER,H08,H08,exact
NEW HANOVER,H10,H10,exact
NEW HANOVER,H11,H11,exact
NEW HANOVER,H12,H12,exact
NEW HANOVER,H13,H13,exact
NEW HANOVER,M02,M02,exact
NEW HANOVER,M03,M03,exact
NEW HANOVER,M04,M04,exact
NEW HANOVER,M06,M06,exact
NEW HANOVER,M07,M07,exact
NEW HANOVER,W03,W03,exact
NEW HANOVER,W08,W08,exact
NEW HANOVER,W12,W12,exact
NEW HANOVER,W15,W15,exact
NEW HANOVER,W16,W16,exact
NEW HANOVER,W17,W17,exact
NEW HANOVER,W21,W21,exact
NEW HANOVER,W25,W25,exact
NEW HANOVER,W26,W26,exact
NEW HANOVER,W27,W27,exact
NEW HANOVER,W29,W29,exact
NEW HANOVER,W30,W30,exact
NEW HANOVER,W31,W31,exact
NEW HANOVER,W33,W33,exact
NEW HANOVER,W34,W34,exact
NEW HANOVER,W35,W35,exact
NEW HANOVER,WB,WB,exact
NORTHAMPTON,COMIPE,COMIPE,exact
NORTHAMPTON,CREEKS,CREEKS,exact
NORTHAMPTON,GALATI,GALATI,exact
NORTHAMPTON,GAPL,GAPL,exact
NORTHAMPTON,GASTON,GASTON,exact
NORTHAMPTON,JARE,JARE,exact
NORTHAMPTON,LAKE G,LAKE G,exact
NORTHAMPTON,LASKER,LASKER,exact
NORTHAMPTON,NEWTOW,NEWTOW,exact
NORTHAMPTON,RICH S,RICH S,exact
NORTHAMPTON,SEABOA,SEABOA,exact
NORTHAMPTON,SEVERN,SEVERN,exact
NORTHAMPTON,WOPO,WOPO,exact
ONSLOW,BC21,BC21,exact
ONSLOW,BM08,BM08,exact
ONSLOW,CL10,CL10,exact
ONSLOW,CR07,CR07,exact
ONSLOW,EN03,EN03,exact
ONSLOW,FS16,FS16,exact
ONSLOW,GB12,GB12,exact
ONSLOW,HM05,HM05,exact
ONSLOW,HN14,HN14,exact
ONSLOW,HR17,HR17,exact
ONSLOW,HU20,HU20,exact
ONSLOW,JA01,JA01,exact
ONSLOW,ML23,ML23,exact
ONSLOW,MT24,MT24,exact
ONSLOW,NE22A,NE22A,exact
ONSLOW,NE22B,NE22B,exact
ONSLOW,NM13,NM13,exact
ONSLOW,NR02,NR02,exact
ONSLOW,RL09,RL09,exact
ONSLOW,SF18,SF18,exact
ONSLOW,SW19,SW19,exact
ONSLOW,TL06,TL06,exact
ONSLOW,VR15,VR15,exact
ONSLOW,WN04,WN04,exact
ORANGE,CA,CA,exact
ORANGE,CB1,CB1,exact
ORANGE,CF1,CF1,exact
ORANGE,CG,CG,exact
ORANGE,CH,CH,exact
ORANGE,CO,CO,exact
ORANGE,CS1,CS1,exact
ORANGE,CW,CW,exact
ORANGE,CX,CX,exact
ORANGE,DA,DA,exact
ORANGE,DM,DM,exact
ORANGE,EA1,EA1,exact
ORANGE,EF,EF,exact
ORANGE,EH,EH,exact
ORANGE,ENO,ENO,exact
ORANGE,ES,ES,exact
ORANGE,GB,GB,exact
ORANGE,GL,GL,exact
ORANGE,H,H,exact
ORANGE,HE,HE,exact
ORANGE,HF,HF,exact
ORANGE,HN,HN,exact
ORANGE,KM,KM,exact
ORANGE,NC,NC,exact
ORANGE,NS,NS,exact
ORANGE,OG,OG,exact
ORANGE,OW1,OW1,exact
ORANGE,PA,PA,exact
ORANGE,RE,RE,exact
ORANGE,RF,RF,exact
ORANGE,SJ,SJ,exact
ORANGE,SM,SM,exact
ORANGE,TH1,TH1,exact
ORANGE,TO,TO,exact
ORANGE,UNC,UNC,exact
ORANGE,WC,WC,exact
ORANGE,WD,WD,exact
ORANGE,WDS,WDS,exact
ORANGE,WH,WH,exact
ORANGE,WW1,WW1,exact
PAMLICO,1CR,1CR,exact
PAMLICO,1RB,1RB,exact
PAMLICO,2OT,2OT,exact
PAMLICO,3CH,3CH,exact
PAMLICO,4BR,4BR,exact
PAMLICO,5AP,5AP,exact
PASQUOTANK,EAST,EAST,exact
PASQUOTANK,MH,MH,exact
PASQUOTANK,NEW,NEW,exact
PASQUOTANK,NIX,NIX,exact
PASQUOTANK,NORTH,NORTH,exact
PASQUOTANK,PRO,PRO,exact
PASQUOTANK,SAL,SAL,exact
PASQUOTANK,SOUTH,SOUTH,exact
PASQUOTANK,WEST,WEST,exact
PENDER,BW01,BW01,exact
PENDER,CL05,CL05,exact
PENDER,LT18,LT18,exact
PENDER,MC07,MC07,exact
PENDER,MT19,MT19,exact
PENDER,PL18,PL18,exact
PENDER,RP21,RP21,exact
PENDER,SC13,SC13,exact
PENDER,SH12,SH12,exact
PENDER,SP15,SP15,exact
PENDER,UH08,UH08,exact
PENDER,UT14,UT14,exact
PERQUIMANS,BELVID,BELVID,exact
PERQUIMANS,BETHEL,BETHEL,exact
PERQUIMANS,EAST H,EAST H,exact
PERQUIMANS,NEW HO,NEW HO,exact
PERQUIMANS,NICANO,NICANO,exact
PERQUIMANS,PARKVI,PARKVI,exact
PERQUIMANS,WEST H,WEST H,exact
PERSON,ALVI,ALVI,exact
PERSON,CUCL,CUCL,exact
PERSON,FLHE,FLHE,exact
PERSON,HLWY,HLWY,exact
PERSON,MTTZ,MTTZ,exact
PERSON,OLHI,OLHI,exact
PERSON,PNTH,PNTH,exact
PERSON,RCOB,RCOB,exact
PERSON,ROXL,ROXL,exact
PERSON,SWST,SWST,exact
PERSON,WDSD,WDSD,exact
PITT,0200A,0200A,exact
PITT,0200B,0200B,exact
PITT,0800A,0800A,exact
PITT,0800B,0800B,exact
PITT,1001,1001,exact
PITT,101,0101,leading_zero
PITT,1101,1101,exact
PITT,1102A,1102A,exact
PITT,1102B,1102B,exact
PITT,1201,1201,exact
PITT,1301,1301,exact
PITT,1403A1,1403A1,exact
PITT,1403A2,1403A2,exact
PITT,1403B,1403B,exact
PITT,1501,1501,exact
PITT,1503,1503,exact
PITT,1504A,1504A,exact
PITT,1504B,1504B,exact
PITT,1505A,1505A,exact
PITT,1505B,1505B,exact
PITT,1506,1506,exact
PITT,1507,1507,exact
PITT,1507B,1507B,exact
PITT,1508A,1508A,exact
PITT,1508B,1508B,exact
PITT,1509,1509,exact
PITT,1510A,1510A,exact
PITT,1510B,1510B,exact
PITT,1511A,1511A,exact
PITT,1511B,1511B,exact
PITT,1512A,1512A,exact
PITT,1512B,1512B,exact
PITT,1513A,1513A,exact
PITT,1513B,1513B,exact
PITT,301,0301,leading_zero
PITT,401,0401,leading_zero
PITT,501,0501,leading_zero
PITT,601,0601,leading_zero
PITT,701,0701,leading_zero
PITT,901,0901,leading_zero
POLK,CG05,CG05,exact
POLK,CL07,CL07,exact
POLK,CL08,CL08,exact
POLK,GC09,GC09,exact
POLK,SA04,SA04,exact
POLK,TR123,TR123,exact
POLK,WO06,WO06,exact
RANDOLPH,AE,AE,exact
RANDOLPH,AN,AN,exact
RANDOLPH,AR,AR,exact
RANDOLPH,AS,AS,exact
RANDOLPH,AW,AW,exact
RANDOLPH,BC,BC,exact
RANDOLPH,DR,DR,exact
RANDOLPH,GR,GR,exact
RANDOLPH,LB,LB,exact
RANDOLPH,LC,LC,exact
RANDOLPH,NM,NM,exact
RANDOLPH,PR,PR,exact
RANDOLPH,RM,RM,exact
RANDOLPH,RN,RN,exact
RANDOLPH,SE,SE,exact
RANDOLPH,SO,SO,exact
RANDOLPH,ST,ST,exact
RANDOLPH,SW,SW,exact
RANDOLPH,TB,TB,exact
RANDOLPH,TR,TR,exact
RANDOLPH,TT,TT,exact
RANDOLPH,UG,UG,exact
RICHMOND,1,01,leading_zero
RICHMOND,10,10,exact
RICHMOND,14,14,exact
RICHMOND,2,02,leading_zero
RICHMOND,21,21,exact
RICHMOND,22,22,exact
RICHMOND,23,23,exact
RICHMOND,24,24,exact
RICHMOND,25,25,exact
RICHMOND,8,08,leading_zero
RICHMOND,9,09,leading_zero
ROBESON,05A,05A,exact
ROBESON,1,01,leading_zero
ROBESON,10,10,exact
ROBESON,11,11,exact
ROBESON,11A,11A,exact
ROBESON,12,12,exact
ROBESON,13,13,exact
ROBESON,14,14,exact
ROBESON,15,15,exact
ROBESON,16,16,exact
ROBESON,17,17,exact
ROBESON,18A,18A,exact
ROBESON,19,19,exact
ROBESON,2,02,leading_zero
ROBESON,20,20,exact
ROBESON,21,21,exact
ROBESON,22,22,exact
ROBESON,23,23,exact
ROBESON,24,24,exact
ROBESON,25,25,exact
ROBESON,26A,26A,exact
ROBESON,28,28,exact
ROBESON,29,29,exact
ROBESON,3,03,leading_zero
ROBESON,30,30,exact
ROBESON,32A,32A,exact
ROBESON,33,33,exact
ROBESON,34,34,exact
ROBESON,35,35,exact
ROBESON,36,36,exact
ROBESON,37,37,exact
ROBESON,38,38,exact
ROBESON,39,39,exact
ROBESON,4,04,leading_zero
ROBESON,40,40,exact
ROBESON,41,41,exact
ROBESON,7,07,leading_zero
ROBESON,8,08,leading_zero
ROBESON,9,09,leading_zero
ROCKINGHAM,DR,DR,exact
ROCKINGHAM,EC,EC,exact
ROCKINGHAM,ED,ED,exact
ROCKINGHAM,HO-1,HO-1,exact
ROCKINGHAM,HU-1,HU-1,exact
ROCKINGHAM,LI-1,LI-1,exact
ROCKINGHAM,MO,MO,exact
ROCKINGHAM,NB,NB,exact
ROCKINGHAM,RC,RC,exact
ROCKINGHAM,RE-1,RE-1,exact
ROCKINGHAM,RE-2,RE-2,exact
ROCKINGHAM,ST,ST,exact
ROCKINGHAM,WI,WI,exact
ROCKINGHAM,WS-1,WS-1,exact
ROWAN,05A,05A,exact
ROWAN,1,01,leading_zero
ROWAN,10,10,exact
ROWAN,11,11,exact
ROWAN,12,12,exact
ROWAN,13,13,exact
ROWAN,14A,14A,exact
ROWAN,15,15,exact
ROWAN,16,16,exact
ROWAN,17,17,exact
ROWAN,18,18,exact
ROWAN,19A,19A,exact
ROWAN,2,02,leading_zero
ROWAN,21,21,exact
ROWAN,22,22,exact
ROWAN,23,23,exact
ROWAN,24,24,exact
ROWAN,25,25,exact
ROWAN,26,26,exact
ROWAN,27,27,exact
ROWAN,28,28,exact
ROWAN,29,29,exact
ROWAN,3,03,leading_zero
ROWAN,30,30,exact
ROWAN,31,31,exact
ROWAN,32,32,exact
ROWAN,33,33,exact
ROWAN,34,34,exact
ROWAN,35,35,exact
ROWAN,36,36,exact
ROWAN,38,38,exact
ROWAN,39,39,exact
ROWAN,4,04,leading_zero
ROWAN,40,40,exact
ROWAN,41,41,exact
ROWAN,42,42,exact
ROWAN,44,44,exact
ROWAN,45,45,exact
ROWAN,7,07,leading_zero
ROWAN,8,08,leading_zero
ROWAN,9,09,leading_zero
RUTHERFORD,03A,03A,exact
RUTHERFORD,04A,04A,exact
RUTHERFORD,05A,05A,exact
RUTHERFORD,06A,06A,exact
RUTHERFORD,09A,09A,exact
RUTHERFORD,10A,10A,exact
RUTHERFORD,11,11,exact
RUTHERFORD,13,13,exact
RUTHERFORD,14,14,exact
RUTHERFORD,16A,16A,exact
RUTHERFORD,18,18,exact
RUTHERFORD,19,19,exact
RUTHERFORD,27,27,exact
RUTHERFORD,28,28,exact
RUTHERFORD,29,29,exact
RUTHERFORD,30,30,exact
RUTHERFORD,34,34,exact
SAMPSON,AUTR,AUTR,exact
SAMPSON,CLCE,CLCE,exact
SAMPSON,CLEA,CLEA,exact
SAMPSON,CLEM,CLEM,exact
SAMPSON,CLNE,CLNE,exact
SAMPSON,CLSW,CLSW,exact
SAMPSON,CLWE,CLWE,exact
SAMPSON,GARL,GARL,exact
SAMPSON,GIDD,GIDD,exact
SAMPSON,HARR,HARR,exact
SAMPSON,HERR,HERR,exact
SAMPSON,INGO,INGO,exact
SAMPSON,KEEN,KEEN,exact
SAMPSON,KFRK,KFRK,exact
SAMPSON,LAKE,LAKE,exact
SAMPSON,MING,MING,exact
SAMPSON,NGRV,NGRV,exact
SAMPSON,PLVW,PLVW,exact
SAMPSON,ROSE,ROSE,exact
SAMPSON,ROWA,ROWA,exact
SAMPSON,SBRG,SBRG,exact
SAMPSON,TURK,TURK,exact
SAMPSON,WBRK,WBRK,exact
SCOTLAND,01-16,01-16,exact
SCOTLAND,02-25,02-25,exact
SCOTLAND,05-10,05-10,exact
SCOTLAND,06-89,06-89,exact
SCOTLAND,3,03,leading_zero
SCOTLAND,4,04,leading_zero
SCOTLAND,7,07,leading_zero
STANLY,107,0107,leading_zero
STANLY,108,0108,leading_zero
STANLY,11,0011,leading_zero
STANLY,110,0110,leading_zero
STANLY,113,0113,leading_zero
STANLY,120,0120,leading_zero
STANLY,126,0126,leading_zero
STANLY,127,0127,leading_zero
STANLY,14,0014,leading_zero
STANLY,15,0015,leading_zero
STANLY,16,0016,leading_zero
STANLY,17,0017,leading_zero
STANLY,18,0018,leading_zero
STANLY,19,0019,leading_zero
STANLY,21,0021,leading_zero
STANLY,212,0212,leading_zero
STANLY,22,0022,leading_zero
STANLY,23,0023,leading_zero
STANLY,24,0024,leading_zero
STANLY,25,0025,leading_zero
STANLY,3,0003,leading_zero
STOKES,1,01,leading_zero
STOKES,10,10,exact
STOKES,11,11,exact
STOKES,12,12,exact
STOKES,13,13,exact
STOKES,140,140,exact
STOKES,150,150,exact
STOKES,1618,1618,exact
STOKES,17,17,exact
STOKES,1819,1819,exact
STOKES,2,02,leading_zero
STOKES,20,20,exact
STOKES,3,03,leading_zero
STOKES,4,04,leading_zero
STOKES,506,0506,leading_zero
STOKES,7,07,leading_zero
STOKES,8,08,leading_zero
STOKES,9,09,leading_zero
SURRY,1,01,leading_zero
SURRY,10,10,exact
SURRY,11,11,exact
SURRY,12,12,exact
SURRY,15,15,exact
SURRY,16,16,exact
SURRY,17,17,exact
SURRY,18,18,exact
SURRY,19,19,exact
SURRY,22,22,exact
SURRY,23,23,exact
SURRY,24,24,exact
SURRY,25,25,exact
SURRY,26,26,exact
SURRY,27,27,exact
SURRY,28,28,exact
SURRY,29,29,exact
SURRY,30,30,exact
SURRY,32,32,exact
SURRY,34,34,exact
SURRY,4,04,leading_zero
SURRY,5,05,leading_zero
SURRY,9,09,leading_zero
SWAIN,ALARKA,ALARKA,exact
SWAIN,ALMOND,ALMOND,exact
SWAIN,BC1,BC1,exact
SWAIN,BC2,BC2,exact
SWAIN,WHCH,WHCH,exact
TRANSYLVANIA,B1,B1,exact
TRANSYLVANIA,B2,B2,exact
TRANSYLVANIA,B3,B3,exact
TRANSYLVANIA,B4,B4,exact
TRANSYLVANIA,BD,BD,exact
TRANSYLVANIA,CC.1,CC.1,exact
TRANSYLVANIA,CM,CM,exact
TRANSYLVANIA,DR,DR,exact
TRANSYLVANIA,EF,EF,exact
TRANSYLVANIA,LR,LR,exact
TRANSYLVANIA,PF,PF,exact
TRANSYLVANIA,RE.1,RE.1,exact
TRANSYLVANIA,TC1,TC1,exact
TRANSYLVANIA,TC7,TC7,exact
TRANSYLVANIA,WC,WC,exact
TYRRELL,1,1,exact
TYRRELL,14,14,exact
TYRRELL,15,15,exact
TYRRELL,16,16,exact
TYRRELL,2,2,exact
TYRRELL,3,3,exact
UNION,0020A,0020A,exact
UNION,0020B,0020B,exact
UNION,017A,017A,exact
UNION,017B,017B,exact
UNION,028A,028A,exact
UNION,028B,028B,exact
UNION,028C,028C,exact
UNION,028D,028D,exact
UNION,029A,029A,exact
UNION,029B,029B,exact
UNION,029C,029C,exact
UNION,037A,037A,exact
UNION,037B,037B,exact
UNION,038A,038A,exact
UNION,038B,038B,exact
UNION,1,001,leading_zero
UNION,10,010,leading_zero
UNION,11,011,leading_zero
UNION,12,012,leading_zero
UNION,13,013,leading_zero
UNION,14,014,leading_zero
UNION,15,015,leading_zero
UNION,16,016,leading_zero
UNION,18,018,leading_zero
UNION,19,0019,leading_zero
UNION,2,002,leading_zero
UNION,21,021,leading_zero
UNION,22,022,leading_zero
UNION,23,023,leading_zero
UNION,24,024,leading_zero
UNION,25,025,leading_zero
UNION,26,026,leading_zero
UNION,27,027,leading_zero
UNION,3,003,leading_zero
UNION,30,0030,leading_zero
UNION,31,031,leading_zero
UNION,32,032,leading_zero
UNION,33,033,leading_zero
UNION,34,034,leading_zero
UNION,35,035,leading_zero
UNION,36,036,leading_zero
UNION,39,039,leading_zero
UNION,4,004,leading_zero
UNION,40,040,leading_zero
UNION,41,041,leading_zero
UNION,42,042,leading_zero
UNION,43,043,leading_zero
UNION,44,0044,leading_zero
UNION,45,0045,leading_zero
UNION,5,0005,leading_zero
UNION,6,006,leading_zero
UNION,7,007,leading_zero
UNION,8,008,leading_zero
UNION,9,009,leading_zero
VANCE,CC,CC,exact
VANCE,CH,CH,exact
VANCE,KITT,KITT,exact
VANCE,MIDD,MIDD,exact
VANCE,NH,NH,exact
VANCE,NV,NV,exact
VANCE,SCRK,SCRK,exact
VANCE,SH,SH,exact
VANCE,WH,WH,exact
WAKE,01-01,01-01,exact
WAKE,01-02,01-02,exact
WAKE,01-03,01-03,exact
WAKE,01-04,01-04,exact
WAKE,01-05,01-05,exact
WAKE,01-06,01-06,exact
WAKE,01-07,01-07,exact
WAKE,01-09,01-09,exact
WAKE,01-10,01-10,exact
WAKE,01-11,01-11,exact
WAKE,01-12,01-12,exact
WAKE,01-13,01-13,exact
WAKE,01-14,01-14,exact
WAKE,01-15,01-15,exact
WAKE,01-16,01-16,exact
WAKE,01-17,01-17,exact
WAKE,01-18,01-18,exact
WAKE,01-19,01-19,exact
WAKE,01-20,01-20,exact
WAKE,01-21,01-21,exact
WAKE,01-22,01-22,exact
WAKE,01-23,01-23,exact
WAKE,01-25,01-25,exact
WAKE,01-26,01-26,exact
WAKE,01-27,01-27,exact
WAKE,01-28,01-28,exact
WAKE,01-29,01-29,exact
WAKE,01-30,01-30,exact
WAKE,01-31,01-31,exact
WAKE,01-32,01-32,exact
WAKE,01-33,01-33,exact
WAKE,01-34,01-34,exact
WAKE,01-35,01-35,exact
WAKE,01-36,01-36,exact
WAKE,01-37,01-37,exact
WAKE,01-38,01-38,exact
WAKE,01-39,01-39,exact
WAKE,01-40,01-40,exact
WAKE,01-41,01-41,exact
WAKE,01-42,01-42,exact
WAKE,01-43,01-43,exact
WAKE,01-44,01-44,exact
WAKE,01-45,01-45,exact
WAKE,01-46,01-46,exact
WAKE,01-47,01-47,exact
WAKE,01-48,01-48,exact
WAKE,01-49,01-49,exact
WAKE,01-50,01-50,exact
WAKE,01-51,01-51,exact
WAKE,02-01,02-01,exact
WAKE,02-02,02-02,exact
WAKE,02-03,02-03,exact
WAKE,02-04,02-04,exact
WAKE,02-05,02-05,exact
WAKE,02-06,02-06,exact
WAKE,03-01,03-01,exact
WAKE,03-02,03-02,exact
WAKE,04-01,04-01,exact
WAKE,04-02,04-02,exact
WAKE,04-03,04-03,exact
WAKE,04-04,04-04,exact
WAKE,04-05,04-05,exact
WAKE,04-06,04-06,exact
WAKE,04-07,04-07,exact
WAKE,04-08,04-08,exact
WAKE,04-09,04-09,exact
WAKE,04-10,04-10,exact
WAKE,04-11,04-11,exact
WAKE,04-12,04-12,exact
WAKE,04-13,04-13,exact
WAKE,04-14,04-14,exact
WAKE,04-15,04-15,exact
WAKE,04-16,04-16,exact
WAKE,04-17,04-17,exact
WAKE,04-18,04-18,exact
WAKE,04-19,04-19,exact
WAKE,04-20,04-20,exact
WAKE,04-21,04-21,exact
WAKE,05-01,05-01,exact
WAKE,05-03,05-03,exact
WAKE,05-05,05-05,exact
WAKE,05-06,05-06,exact
WAKE,05-08,05-08,exact
WAKE,05-09,05-09,exact
WAKE,05-10,05-10,exact
WAKE,06-04,06-04,exact
WAKE,06-05,06-05,exact
WAKE,06-06,06-06,exact
WAKE,06-07,06-07,exact
WAKE,06-08,06-08,exact
WAKE,06-10,06-10,exact
WAKE,06-11,06-11,exact
WAKE,06-12,06-12,exact
WAKE,07-01,07-01,exact
WAKE,07-02,07-02,exact
WAKE,07-03,07-03,exact
WAKE,07-04,07-04,exact
WAKE,07-05,07-05,exact
WAKE,07-06,07-06,exact
WAKE,07-07,07-07,exact
WAKE,07-09,07-09,exact
WAKE,07-10,07-10,exact
WAKE,07-11,07-11,exact
WAKE,07-12,07-12,exact
WAKE,07-13,07-13,exact
WAKE,08-02,08-02,exact
WAKE,08-03,08-03,exact
WAKE,08-04,08-04,exact
WAKE,08-05,08-05,exact
WAKE,08-06,08-06,exact
WAKE,08-07,08-07,exact
WAKE,08-08,08-08,exact
WAKE,08-09,08-09,exact
WAKE,08-10,08-10,exact
WAKE,08-11,08-11,exact
WAKE,09-01,09-01,exact
WAKE,09-02,09-02,exact
WAKE,09-03,09-03,exact
WAKE,10-01,10-01,exact
WAKE,10-02,10-02,exact
WAKE,10-03,10-03,exact
WAKE,10-05,10-05,exact
WAKE,10-06,10-06,exact
WAKE,11-01,11-01,exact
WAKE,11-02,11-02,exact
WAKE,12-02,12-02,exact
WAKE,12-04,12-04,exact
WAKE,12-06,12-06,exact
WAKE,12-07,12-07,exact
WAKE,12-08,12-08,exact
WAKE,12-09,12-09,exact
WAKE,12-10,12-10,exact
WAKE,12-11,12-11,exact
WAKE,12-12,12-12,exact
WAKE,12-13,12-13,exact
WAKE,13-02,13-02,exact
WAKE,13-05,13-05,exact
WAKE,13-06,13-06,exact
WAKE,13-07,13-07,exact
WAKE,13-08,13-08,exact
WAKE,13-09,13-09,exact
WAKE,13-10,13-10,exact
WAKE,13-11,13-11,exact
WAKE,13-12,13-12,exact
WAKE,13-13,13-13,exact
WAKE,14-01,14-01,exact
WAKE,14-02,14-02,exact
WAKE,15-01,15-01,exact
WAKE,15-02,15-02,exact
WAKE,15-03,15-03,exact
WAKE,15-04,15-04,exact
WAKE,16-01,16-01,exact
WAKE,16-02,16-02,exact
WAKE,16-03,16-03,exact
WAKE,16-04,16-04,exact
WAKE,16-05,16-05,exact
WAKE,16-06,16-06,exact
WAKE,16-07,16-07,exact
WAKE,16-09,16-09,exact
WAKE,16-10,16-10,exact
WAKE,16-11,16-11,exact
WAKE,17-01,17-01,exact
WAKE,17-02,17-02,exact
WAKE,17-03,17-03,exact
WAKE,17-05,17-05,exact
WAKE,17-06,17-06,exact
WAKE,17-07,17-07,exact
WAKE,17-09,17-09,exact
WAKE,17-10,17-10,exact
WAKE,17-11,17-11,exact
WAKE,17-12,17-12,exact
WAKE,17-13,17-13,exact
WAKE,17-15,17-15,exact
WAKE,17-16,17-16,exact
WAKE,17-17,17-17,exact
WAKE,18-01,18-01,exact
WAKE,18-02,18-02,exact
WAKE,18-03,18-03,exact
WAKE,18-04,18-04,exact
WAKE,18-05,18-05,exact
WAKE,18-06,18-06,exact
WAKE,18-07,18-07,exact
WAKE,18-08,18-08,exact
WAKE,19-03,19-03,exact
WAKE,19-05,19-05,exact
WAKE,19-07,19-07,exact
WAKE,19-09,19-09,exact
WAKE,19-11,19-11,exact
WAKE,19-13,19-13,exact
WAKE,19-14,19-14,exact
WAKE,19-15,19-15,exact
WAKE,19-16,19-16,exact
WAKE,19-17,19-17,exact
WAKE,19-18,19-18,exact
WAKE,19-20,19-20,exact
WAKE,19-21,19-21,exact
WAKE,19-22,19-22,exact
WAKE,19-23,19-23,exact
WAKE,19-24,19-24,exact
WAKE,19-25,19-25,exact
